date,value,series
2021-11-23,19.38,VIX
2021-11-23,1.67,US10Y
2021-11-23,0.6,US2Y
2021-11-24,1.64,US10Y
2021-11-24,0.64,US2Y
2021-11-24,18.58,VIX
2021-11-25,,US10Y
2021-11-25,,US2Y
2021-11-25,,VIX
2021-11-26,0.5,US2Y
2021-11-26,28.62,VIX
2021-11-26,1.48,US10Y
2021-11-29,22.96,VIX
2021-11-29,1.52,US10Y
2021-11-29,0.51,US2Y
2021-11-30,27.19,VIX
2021-11-30,1.43,US10Y
2021-11-30,0.52,US2Y
2021-12-01,31.12,VIX
2021-12-01,0.56,US2Y
2021-12-01,1.43,US10Y
2021-12-02,0.63,US2Y
2021-12-02,1.44,US10Y
2021-12-02,27.95,VIX
2021-12-03,0.6,US2Y
2021-12-03,1.35,US10Y
2021-12-03,30.67,VIX
2021-12-06,0.65,US2Y
2021-12-06,1.43,US10Y
2021-12-06,27.18,VIX
2021-12-07,0.7,US2Y
2021-12-07,1.48,US10Y
2021-12-07,21.89,VIX
2021-12-08,1.52,US10Y
2021-12-08,19.9,VIX
2021-12-08,0.68,US2Y
2021-12-09,21.58,VIX
2021-12-09,1.49,US10Y
2021-12-09,0.7,US2Y
2021-12-10,18.69,VIX
2021-12-10,1.48,US10Y
2021-12-10,0.67,US2Y
2021-12-13,1.42,US10Y
2021-12-13,0.66,US2Y
2021-12-13,20.31,VIX
2021-12-14,0.67,US2Y
2021-12-14,21.89,VIX
2021-12-14,1.44,US10Y
2021-12-15,0.69,US2Y
2021-12-15,19.29,VIX
2021-12-15,1.47,US10Y
2021-12-16,0.64,US2Y
2021-12-16,1.44,US10Y
2021-12-16,20.57,VIX
2021-12-17,1.41,US10Y
2021-12-17,21.57,VIX
2021-12-17,0.66,US2Y
2021-12-20,1.43,US10Y
2021-12-20,22.87,VIX
2021-12-20,0.65,US2Y
2021-12-21,1.48,US10Y
2021-12-21,21.01,VIX
2021-12-21,0.7,US2Y
2021-12-22,1.46,US10Y
2021-12-22,18.63,VIX
2021-12-22,0.68,US2Y
2021-12-23,1.5,US10Y
2021-12-23,0.71,US2Y
2021-12-23,17.96,VIX
2021-12-24,,US2Y
2021-12-24,,US10Y
2021-12-24,,VIX
2021-12-27,0.76,US2Y
2021-12-27,1.48,US10Y
2021-12-27,17.68,VIX
2021-12-28,0.74,US2Y
2021-12-28,1.49,US10Y
2021-12-28,17.54,VIX
2021-12-29,0.75,US2Y
2021-12-29,1.55,US10Y
2021-12-29,16.95,VIX
2021-12-30,1.52,US10Y
2021-12-30,17.33,VIX
2021-12-30,0.73,US2Y
2021-12-31,17.22,VIX
2021-12-31,0.73,US2Y
2021-12-31,1.52,US10Y
2022-01-03,16.6,VIX
2022-01-03,0.78,US2Y
2022-01-03,1.63,US10Y
2022-01-04,16.91,VIX
2022-01-04,0.77,US2Y
2022-01-04,1.66,US10Y
2022-01-05,19.73,VIX
2022-01-05,0.83,US2Y
2022-01-05,1.71,US10Y
2022-01-06,0.88,US2Y
2022-01-06,1.73,US10Y
2022-01-06,19.61,VIX
2022-01-07,1.76,US10Y
2022-01-07,0.87,US2Y
2022-01-07,18.76,VIX
2022-01-10,1.78,US10Y
2022-01-10,0.92,US2Y
2022-01-10,19.4,VIX
2022-01-11,0.9,US2Y
2022-01-11,18.41,VIX
2022-01-11,1.75,US10Y
2022-01-12,17.62,VIX
2022-01-12,1.74,US10Y
2022-01-12,0.92,US2Y
2022-01-13,20.31,VIX
2022-01-13,1.7,US10Y
2022-01-13,0.91,US2Y
2022-01-14,19.19,VIX
2022-01-14,0.99,US2Y
2022-01-14,1.78,US10Y
2022-01-17,,US2Y
2022-01-17,,US10Y
2022-01-17,,VIX
2022-01-18,1.06,US2Y
2022-01-18,1.87,US10Y
2022-01-18,22.79,VIX
2022-01-19,1.04,US2Y
2022-01-19,1.83,US10Y
2022-01-19,23.85,VIX
2022-01-20,1.08,US2Y
2022-01-20,1.83,US10Y
2022-01-20,25.59,VIX
2022-01-21,1.01,US2Y
2022-01-21,28.85,VIX
2022-01-21,1.75,US10Y
2022-01-24,29.9,VIX
2022-01-24,1.75,US10Y
2022-01-24,0.99,US2Y
2022-01-25,31.16,VIX
2022-01-25,1.78,US10Y
2022-01-25,1.02,US2Y
2022-01-26,1.85,US10Y
2022-01-26,1.13,US2Y
2022-01-26,31.96,VIX
2022-01-27,1.18,US2Y
2022-01-27,30.49,VIX
2022-01-27,1.81,US10Y
2022-01-28,1.15,US2Y
2022-01-28,27.66,VIX
2022-01-28,1.78,US10Y
2022-01-31,1.18,US2Y
2022-01-31,1.79,US10Y
2022-01-31,24.83,VIX
2022-02-01,1.81,US10Y
2022-02-01,21.96,VIX
2022-02-01,1.18,US2Y
2022-02-02,1.78,US10Y
2022-02-02,22.09,VIX
2022-02-02,1.16,US2Y
2022-02-03,1.82,US10Y
2022-02-03,24.35,VIX
2022-02-03,1.19,US2Y
2022-02-04,1.93,US10Y
2022-02-04,23.22,VIX
2022-02-04,1.31,US2Y
2022-02-07,22.86,VIX
2022-02-07,1.3,US2Y
2022-02-07,1.92,US10Y
2022-02-08,1.35,US2Y
2022-02-08,21.44,VIX
2022-02-08,1.96,US10Y
2022-02-09,1.36,US2Y
2022-02-09,19.96,VIX
2022-02-09,1.94,US10Y
2022-02-10,23.91,VIX
2022-02-10,2.03,US10Y
2022-02-10,1.61,US2Y
2022-02-11,1.92,US10Y
2022-02-11,1.5,US2Y
2022-02-11,27.36,VIX
2022-02-14,1.98,US10Y
2022-02-14,1.58,US2Y
2022-02-14,28.33,VIX
2022-02-15,2.05,US10Y
2022-02-15,25.7,VIX
2022-02-15,1.58,US2Y
2022-02-16,24.29,VIX
2022-02-16,1.52,US2Y
2022-02-16,2.03,US10Y
2022-02-17,28.11,VIX
2022-02-17,1.49,US2Y
2022-02-17,1.97,US10Y
2022-02-18,27.75,VIX
2022-02-18,1.47,US2Y
2022-02-18,1.92,US10Y
2022-02-21,,VIX
2022-02-21,,US2Y
2022-02-21,,US10Y
2022-02-22,28.81,VIX
2022-02-22,1.94,US10Y
2022-02-22,1.56,US2Y
2022-02-23,1.99,US10Y
2022-02-23,1.58,US2Y
2022-02-23,31.02,VIX
2022-02-24,1.96,US10Y
2022-02-24,1.54,US2Y
2022-02-24,30.32,VIX
2022-02-25,1.55,US2Y
2022-02-25,27.59,VIX
2022-02-25,1.97,US10Y
2022-02-28,30.15,VIX
2022-02-28,1.83,US10Y
2022-02-28,1.44,US2Y
2022-03-01,33.32,VIX
2022-03-01,1.72,US10Y
2022-03-01,1.31,US2Y
2022-03-02,30.74,VIX
2022-03-02,1.5,US2Y
2022-03-02,1.86,US10Y
2022-03-03,1.53,US2Y
2022-03-03,1.86,US10Y
2022-03-03,30.48,VIX
2022-03-04,1.5,US2Y
2022-03-04,1.74,US10Y
2022-03-04,31.98,VIX
2022-03-07,1.55,US2Y
2022-03-07,1.78,US10Y
2022-03-07,36.45,VIX
2022-03-08,1.63,US2Y
2022-03-08,1.86,US10Y
2022-03-08,35.13,VIX
2022-03-09,1.68,US2Y
2022-03-09,32.45,VIX
2022-03-09,1.94,US10Y
2022-03-10,30.23,VIX
2022-03-10,1.98,US10Y
2022-03-10,1.72,US2Y
2022-03-11,30.75,VIX
2022-03-11,2.0,US10Y
2022-03-11,1.75,US2Y
2022-03-14,2.14,US10Y
2022-03-14,1.87,US2Y
2022-03-14,31.77,VIX
2022-03-15,1.85,US2Y
2022-03-15,29.83,VIX
2022-03-15,2.15,US10Y
2022-03-16,1.95,US2Y
2022-03-16,26.67,VIX
2022-03-16,2.19,US10Y
2022-03-17,1.94,US2Y
2022-03-17,2.2,US10Y
2022-03-17,25.67,VIX
2022-03-18,2.14,US10Y
2022-03-18,23.87,VIX
2022-03-18,1.97,US2Y
2022-03-21,2.32,US10Y
2022-03-21,23.53,VIX
2022-03-21,2.14,US2Y
2022-03-22,2.38,US10Y
2022-03-22,22.94,VIX
2022-03-22,2.18,US2Y
2022-03-23,2.32,US10Y
2022-03-23,23.57,VIX
2022-03-23,2.13,US2Y
2022-03-24,2.34,US10Y
2022-03-24,2.13,US2Y
2022-03-24,21.67,VIX
2022-03-25,2.3,US2Y
2022-03-25,20.81,VIX
2022-03-25,2.48,US10Y
2022-03-28,2.35,US2Y
2022-03-28,19.63,VIX
2022-03-28,2.46,US10Y
2022-03-29,18.9,VIX
2022-03-29,2.41,US10Y
2022-03-29,2.35,US2Y
2022-03-30,2.35,US10Y
2022-03-30,2.31,US2Y
2022-03-30,19.33,VIX
2022-03-31,2.32,US10Y
2022-03-31,2.28,US2Y
2022-03-31,20.56,VIX
2022-04-01,2.39,US10Y
2022-04-01,19.63,VIX
2022-04-01,2.44,US2Y
2022-04-04,18.57,VIX
2022-04-04,2.43,US2Y
2022-04-04,2.42,US10Y
2022-04-05,21.03,VIX
2022-04-05,2.51,US2Y
2022-04-05,2.54,US10Y
2022-04-06,22.1,VIX
2022-04-06,2.5,US2Y
2022-04-06,2.61,US10Y
2022-04-07,21.55,VIX
2022-04-07,2.47,US2Y
2022-04-07,2.66,US10Y
2022-04-08,2.53,US2Y
2022-04-08,2.72,US10Y
2022-04-08,21.16,VIX
2022-04-11,2.79,US10Y
2022-04-11,2.5,US2Y
2022-04-11,24.37,VIX
2022-04-12,2.72,US10Y
2022-04-12,2.39,US2Y
2022-04-12,24.26,VIX
2022-04-13,2.37,US2Y
2022-04-13,21.82,VIX
2022-04-13,2.7,US10Y
2022-04-14,22.7,VIX
2022-04-14,2.83,US10Y
2022-04-14,2.47,US2Y
2022-04-15,,VIX
2022-04-15,,US10Y
2022-04-15,,US2Y
2022-04-18,22.17,VIX
2022-04-18,2.46,US2Y
2022-04-18,2.85,US10Y
2022-04-19,2.61,US2Y
2022-04-19,2.93,US10Y
2022-04-19,21.37,VIX
2022-04-20,2.6,US2Y
2022-04-20,2.85,US10Y
2022-04-20,20.32,VIX
2022-04-21,2.68,US2Y
2022-04-21,2.9,US10Y
2022-04-21,22.68,VIX
2022-04-22,2.72,US2Y
2022-04-22,2.9,US10Y
2022-04-22,28.21,VIX
2022-04-25,2.63,US2Y
2022-04-25,27.02,VIX
2022-04-25,2.81,US10Y
2022-04-26,33.52,VIX
2022-04-26,2.54,US2Y
2022-04-26,2.77,US10Y
2022-04-27,31.6,VIX
2022-04-27,2.58,US2Y
2022-04-27,2.82,US10Y
2022-04-28,29.99,VIX
2022-04-28,2.63,US2Y
2022-04-28,2.85,US10Y
2022-04-29,33.4,VIX
2022-04-29,2.7,US2Y
2022-04-29,2.89,US10Y
2022-05-02,2.73,US2Y
2022-05-02,2.99,US10Y
2022-05-02,32.34,VIX
2022-05-03,2.97,US10Y
2022-05-03,29.25,VIX
2022-05-03,2.78,US2Y
2022-05-04,2.93,US10Y
2022-05-04,25.42,VIX
2022-05-04,2.66,US2Y
2022-05-05,3.05,US10Y
2022-05-05,31.2,VIX
2022-05-05,2.71,US2Y
2022-05-06,3.12,US10Y
2022-05-06,30.19,VIX
2022-05-06,2.72,US2Y
2022-05-09,3.05,US10Y
2022-05-09,2.61,US2Y
2022-05-09,34.75,VIX
2022-05-10,2.62,US2Y
2022-05-10,32.99,VIX
2022-05-10,2.99,US10Y
2022-05-11,2.66,US2Y
2022-05-11,32.56,VIX
2022-05-11,2.91,US10Y
2022-05-12,31.77,VIX
2022-05-12,2.84,US10Y
2022-05-12,2.56,US2Y
2022-05-13,2.93,US10Y
2022-05-13,2.61,US2Y
2022-05-13,28.87,VIX
2022-05-16,2.88,US10Y
2022-05-16,2.58,US2Y
2022-05-16,27.47,VIX
2022-05-17,2.98,US10Y
2022-05-17,26.1,VIX
2022-05-17,2.71,US2Y
2022-05-18,30.96,VIX
2022-05-18,2.68,US2Y
2022-05-18,2.89,US10Y
2022-05-19,29.35,VIX
2022-05-19,2.63,US2Y
2022-05-19,2.84,US10Y
2022-05-20,29.43,VIX
2022-05-20,2.6,US2Y
2022-05-20,2.78,US10Y
2022-05-23,28.48,VIX
2022-05-23,2.65,US2Y
2022-05-23,2.86,US10Y
2022-05-24,29.45,VIX
2022-05-24,2.76,US10Y
2022-05-24,2.5,US2Y
2022-05-25,2.75,US10Y
2022-05-25,2.48,US2Y
2022-05-25,28.37,VIX
2022-05-26,2.75,US10Y
2022-05-26,2.46,US2Y
2022-05-26,27.5,VIX
2022-05-27,2.47,US2Y
2022-05-27,25.72,VIX
2022-05-27,2.74,US10Y
2022-05-30,26.54,VIX
2022-05-30,,US10Y
2022-05-30,,US2Y
2022-05-31,26.19,VIX
2022-05-31,2.85,US10Y
2022-05-31,2.53,US2Y
2022-06-01,25.69,VIX
2022-06-01,2.66,US2Y
2022-06-01,2.94,US10Y
2022-06-02,2.65,US2Y
2022-06-02,2.92,US10Y
2022-06-02,24.72,VIX
2022-06-03,2.66,US2Y
2022-06-03,2.96,US10Y
2022-06-03,24.79,VIX
2022-06-06,2.73,US2Y
2022-06-06,3.04,US10Y
2022-06-06,25.07,VIX
2022-06-07,2.75,US2Y
2022-06-07,2.98,US10Y
2022-06-07,24.02,VIX
2022-06-08,3.03,US10Y
2022-06-08,23.96,VIX
2022-06-08,2.78,US2Y
2022-06-09,26.09,VIX
2022-06-09,3.04,US10Y
2022-06-09,2.83,US2Y
2022-06-10,27.75,VIX
2022-06-10,3.15,US10Y
2022-06-10,3.06,US2Y
2022-06-13,3.43,US10Y
2022-06-13,3.4,US2Y
2022-06-13,34.02,VIX
2022-06-14,3.45,US2Y
2022-06-14,32.69,VIX
2022-06-14,3.49,US10Y
2022-06-15,3.2,US2Y
2022-06-15,29.62,VIX
2022-06-15,3.33,US10Y
2022-06-16,3.14,US2Y
2022-06-16,3.28,US10Y
2022-06-16,32.95,VIX
2022-06-17,3.25,US10Y
2022-06-17,31.13,VIX
2022-06-17,3.17,US2Y
2022-06-20,,US10Y
2022-06-20,31.03,VIX
2022-06-20,,US2Y
2022-06-21,3.31,US10Y
2022-06-21,30.19,VIX
2022-06-21,3.21,US2Y
2022-06-22,3.16,US10Y
2022-06-22,28.95,VIX
2022-06-22,3.06,US2Y
2022-06-23,3.09,US10Y
2022-06-23,3.01,US2Y
2022-06-23,29.05,VIX
2022-06-24,3.04,US2Y
2022-06-24,27.23,VIX
2022-06-24,3.13,US10Y
2022-06-27,3.08,US2Y
2022-06-27,26.95,VIX
2022-06-27,3.2,US10Y
2022-06-28,28.36,VIX
2022-06-28,3.2,US10Y
2022-06-28,3.1,US2Y
2022-06-29,3.1,US10Y
2022-06-29,3.06,US2Y
2022-06-29,28.16,VIX
2022-06-30,2.98,US10Y
2022-06-30,2.92,US2Y
2022-06-30,28.71,VIX
2022-07-01,2.88,US10Y
2022-07-01,26.7,VIX
2022-07-01,2.84,US2Y
2022-07-04,27.53,VIX
2022-07-04,,US2Y
2022-07-04,,US10Y
2022-07-05,27.54,VIX
2022-07-05,2.82,US2Y
2022-07-05,2.82,US10Y
2022-07-06,26.73,VIX
2022-07-06,2.97,US2Y
2022-07-06,2.93,US10Y
2022-07-07,26.08,VIX
2022-07-07,3.03,US2Y
2022-07-07,3.01,US10Y
2022-07-08,24.64,VIX
2022-07-08,3.09,US10Y
2022-07-08,3.12,US2Y
2022-07-11,2.99,US10Y
2022-07-11,3.07,US2Y
2022-07-11,26.17,VIX
2022-07-12,2.96,US10Y
2022-07-12,3.03,US2Y
2022-07-12,27.29,VIX
2022-07-13,3.13,US2Y
2022-07-13,26.82,VIX
2022-07-13,2.91,US10Y
2022-07-14,26.4,VIX
2022-07-14,2.96,US10Y
2022-07-14,3.15,US2Y
2022-07-15,24.23,VIX
2022-07-15,2.93,US10Y
2022-07-15,3.13,US2Y
2022-07-18,25.3,VIX
2022-07-18,3.15,US2Y
2022-07-18,2.96,US10Y
2022-07-19,3.23,US2Y
2022-07-19,3.01,US10Y
2022-07-19,24.5,VIX
2022-07-20,3.25,US2Y
2022-07-20,3.04,US10Y
2022-07-20,23.88,VIX
2022-07-21,3.1,US2Y
2022-07-21,2.91,US10Y
2022-07-21,23.11,VIX
2022-07-22,2.98,US2Y
2022-07-22,2.77,US10Y
2022-07-22,23.03,VIX
2022-07-25,3.0,US2Y
2022-07-25,23.36,VIX
2022-07-25,2.81,US10Y
2022-07-26,24.69,VIX
2022-07-26,2.81,US10Y
2022-07-26,3.02,US2Y
2022-07-27,23.24,VIX
2022-07-27,2.78,US10Y
2022-07-27,2.96,US2Y
2022-07-28,2.68,US10Y
2022-07-28,2.85,US2Y
2022-07-28,22.33,VIX
2022-07-29,2.89,US2Y
2022-07-29,21.33,VIX
2022-07-29,2.67,US10Y
2022-08-01,2.9,US2Y
2022-08-01,22.84,VIX
2022-08-01,2.6,US10Y
2022-08-02,3.06,US2Y
2022-08-02,2.75,US10Y
2022-08-02,23.93,VIX
2022-08-03,2.73,US10Y
2022-08-03,21.95,VIX
2022-08-03,3.1,US2Y
2022-08-04,2.68,US10Y
2022-08-04,21.44,VIX
2022-08-04,3.03,US2Y
2022-08-05,2.83,US10Y
2022-08-05,21.15,VIX
2022-08-05,3.24,US2Y
2022-08-08,2.77,US10Y
2022-08-08,21.29,VIX
2022-08-08,3.21,US2Y
2022-08-09,21.77,VIX
2022-08-09,3.28,US2Y
2022-08-09,2.8,US10Y
2022-08-10,3.23,US2Y
2022-08-10,19.74,VIX
2022-08-10,2.78,US10Y
2022-08-11,3.23,US2Y
2022-08-11,20.2,VIX
2022-08-11,2.87,US10Y
2022-08-12,19.53,VIX
2022-08-12,2.84,US10Y
2022-08-12,3.25,US2Y
2022-08-15,2.79,US10Y
2022-08-15,3.2,US2Y
2022-08-15,19.95,VIX
2022-08-16,2.82,US10Y
2022-08-16,3.25,US2Y
2022-08-16,19.69,VIX
2022-08-17,2.89,US10Y
2022-08-17,19.9,VIX
2022-08-17,3.28,US2Y
2022-08-18,19.56,VIX
2022-08-18,3.22,US2Y
2022-08-18,2.88,US10Y
2022-08-19,20.6,VIX
2022-08-19,3.25,US2Y
2022-08-19,2.98,US10Y
2022-08-22,23.8,VIX
2022-08-22,3.32,US2Y
2022-08-22,3.03,US10Y
2022-08-23,24.11,VIX
2022-08-23,3.29,US2Y
2022-08-23,3.05,US10Y
2022-08-24,22.82,VIX
2022-08-24,3.11,US10Y
2022-08-24,3.36,US2Y
2022-08-25,3.03,US10Y
2022-08-25,21.78,VIX
2022-08-25,3.35,US2Y
2022-08-26,3.04,US10Y
2022-08-26,25.56,VIX
2022-08-26,3.37,US2Y
2022-08-29,3.12,US10Y
2022-08-29,26.21,VIX
2022-08-29,3.42,US2Y
2022-08-30,3.11,US10Y
2022-08-30,26.21,VIX
2022-08-30,3.46,US2Y
2022-08-31,25.87,VIX
2022-08-31,3.45,US2Y
2022-08-31,3.15,US10Y
2022-09-01,3.51,US2Y
2022-09-01,3.26,US10Y
2022-09-01,25.56,VIX
2022-09-02,3.4,US2Y
2022-09-02,3.2,US10Y
2022-09-02,25.47,VIX
2022-09-05,,US2Y
2022-09-05,,US10Y
2022-09-05,25.99,VIX
2022-09-06,3.5,US2Y
2022-09-06,3.33,US10Y
2022-09-06,26.91,VIX
2022-09-07,3.27,US10Y
2022-09-07,24.64,VIX
2022-09-07,3.45,US2Y
2022-09-08,23.61,VIX
2022-09-08,3.29,US10Y
2022-09-08,3.48,US2Y
2022-09-09,22.79,VIX
2022-09-09,3.33,US10Y
2022-09-09,3.56,US2Y
2022-09-12,3.37,US10Y
2022-09-12,3.58,US2Y
2022-09-12,23.87,VIX
2022-09-13,3.75,US2Y
2022-09-13,27.27,VIX
2022-09-13,3.42,US10Y
2022-09-14,3.78,US2Y
2022-09-14,26.16,VIX
2022-09-14,3.41,US10Y
2022-09-15,3.87,US2Y
2022-09-15,3.45,US10Y
2022-09-15,26.27,VIX
2022-09-16,3.45,US10Y
2022-09-16,26.3,VIX
2022-09-16,3.85,US2Y
2022-09-19,3.49,US10Y
2022-09-19,25.76,VIX
2022-09-19,3.95,US2Y
2022-09-20,3.57,US10Y
2022-09-20,27.16,VIX
2022-09-20,3.96,US2Y
2022-09-21,3.51,US10Y
2022-09-21,27.99,VIX
2022-09-21,4.02,US2Y
2022-09-22,3.7,US10Y
2022-09-22,4.11,US2Y
2022-09-22,27.35,VIX
2022-09-23,4.2,US2Y
2022-09-23,29.92,VIX
2022-09-23,3.69,US10Y
2022-09-26,4.27,US2Y
2022-09-26,32.26,VIX
2022-09-26,3.88,US10Y
2022-09-27,32.6,VIX
2022-09-27,3.97,US10Y
2022-09-27,4.3,US2Y
2022-09-28,3.72,US10Y
2022-09-28,4.07,US2Y
2022-09-28,30.18,VIX
2022-09-29,3.76,US10Y
2022-09-29,4.16,US2Y
2022-09-29,31.84,VIX
2022-09-30,3.83,US10Y
2022-09-30,31.62,VIX
2022-09-30,4.22,US2Y
2022-10-03,30.1,VIX
2022-10-03,4.12,US2Y
2022-10-03,3.67,US10Y
2022-10-04,29.07,VIX
2022-10-04,4.1,US2Y
2022-10-04,3.62,US10Y
2022-10-05,28.55,VIX
2022-10-05,4.15,US2Y
2022-10-05,3.76,US10Y
2022-10-06,30.52,VIX
2022-10-06,4.23,US2Y
2022-10-06,3.83,US10Y
2022-10-07,4.3,US2Y
2022-10-07,3.89,US10Y
2022-10-07,31.36,VIX
2022-10-10,,US10Y
2022-10-10,,US2Y
2022-10-10,32.45,VIX
2022-10-11,3.93,US10Y
2022-10-11,4.3,US2Y
2022-10-11,33.63,VIX
2022-10-12,4.28,US2Y
2022-10-12,33.57,VIX
2022-10-12,3.91,US10Y
2022-10-13,31.94,VIX
2022-10-13,3.97,US10Y
2022-10-13,4.47,US2Y
2022-10-14,32.02,VIX
2022-10-14,4.0,US10Y
2022-10-14,4.48,US2Y
2022-10-17,31.37,VIX
2022-10-17,4.45,US2Y
2022-10-17,4.02,US10Y
2022-10-18,4.43,US2Y
2022-10-18,4.01,US10Y
2022-10-18,30.5,VIX
2022-10-19,4.55,US2Y
2022-10-19,4.14,US10Y
2022-10-19,30.76,VIX
2022-10-20,4.62,US2Y
2022-10-20,4.24,US10Y
2022-10-20,29.98,VIX
2022-10-21,4.49,US2Y
2022-10-21,4.21,US10Y
2022-10-21,29.69,VIX
2022-10-24,4.5,US2Y
2022-10-24,29.85,VIX
2022-10-24,4.25,US10Y
2022-10-25,28.46,VIX
2022-10-25,4.1,US10Y
2022-10-25,4.42,US2Y
2022-10-26,27.28,VIX
2022-10-26,4.04,US10Y
2022-10-26,4.39,US2Y
2022-10-27,3.96,US10Y
2022-10-27,4.3,US2Y
2022-10-27,27.39,VIX
2022-10-28,4.41,US2Y
2022-10-28,25.75,VIX
2022-10-28,4.02,US10Y
2022-10-31,4.51,US2Y
2022-10-31,25.88,VIX
2022-10-31,4.1,US10Y
2022-11-01,4.54,US2Y
2022-11-01,4.07,US10Y
2022-11-01,25.81,VIX
2022-11-02,4.1,US10Y
2022-11-02,25.86,VIX
2022-11-02,4.61,US2Y
2022-11-03,4.14,US10Y
2022-11-03,25.3,VIX
2022-11-03,4.71,US2Y
2022-11-04,4.17,US10Y
2022-11-04,24.55,VIX
2022-11-04,4.66,US2Y
2022-11-07,4.22,US10Y
2022-11-07,24.35,VIX
2022-11-07,4.72,US2Y
2022-11-08,4.14,US10Y
2022-11-08,4.67,US2Y
2022-11-08,25.54,VIX
2022-11-09,4.61,US2Y
2022-11-09,26.09,VIX
2022-11-09,4.12,US10Y
2022-11-10,4.34,US2Y
2022-11-10,23.53,VIX
2022-11-10,3.82,US10Y
2022-11-11,22.52,VIX
2022-11-11,,US10Y
2022-11-11,,US2Y
2022-11-14,3.88,US10Y
2022-11-14,4.4,US2Y
2022-11-14,23.73,VIX
2022-11-15,3.8,US10Y
2022-11-15,4.37,US2Y
2022-11-15,24.54,VIX
2022-11-16,3.67,US10Y
2022-11-16,24.11,VIX
2022-11-16,4.35,US2Y
2022-11-17,23.93,VIX
2022-11-17,4.43,US2Y
2022-11-17,3.77,US10Y
2022-11-18,23.12,VIX
2022-11-18,4.51,US2Y
2022-11-18,3.82,US10Y
2022-11-21,22.36,VIX
2022-11-21,4.48,US2Y
2022-11-21,3.83,US10Y
2022-11-22,21.29,VIX
2022-11-22,4.47,US2Y
2022-11-22,3.76,US10Y
2022-11-23,20.35,VIX
2022-11-23,3.71,US10Y
2022-11-23,4.46,US2Y
2022-11-24,,US10Y
2022-11-24,,US2Y
2022-11-24,20.42,VIX
2022-11-25,3.68,US10Y
2022-11-25,4.42,US2Y
2022-11-25,20.5,VIX
2022-11-28,4.46,US2Y
2022-11-28,22.21,VIX
2022-11-28,3.69,US10Y
2022-11-29,21.89,VIX
2022-11-29,3.75,US10Y
2022-11-29,4.48,US2Y
2022-11-30,20.58,VIX
2022-11-30,3.68,US10Y
2022-11-30,4.38,US2Y
2022-12-01,19.84,VIX
2022-12-01,4.25,US2Y
2022-12-01,3.53,US10Y
2022-12-02,4.28,US2Y
2022-12-02,3.51,US10Y
2022-12-02,19.06,VIX
2022-12-05,4.41,US2Y
2022-12-05,3.6,US10Y
2022-12-05,20.75,VIX
2022-12-06,4.34,US2Y
2022-12-06,3.51,US10Y
2022-12-06,22.17,VIX
2022-12-07,4.26,US2Y
2022-12-07,3.42,US10Y
2022-12-07,22.68,VIX
2022-12-08,3.48,US10Y
2022-12-08,22.29,VIX
2022-12-08,4.31,US2Y
2022-12-09,22.83,VIX
2022-12-09,3.57,US10Y
2022-12-09,4.33,US2Y
2022-12-12,25.0,VIX
2022-12-12,3.61,US10Y
2022-12-12,4.39,US2Y
2022-12-13,3.51,US10Y
2022-12-13,4.22,US2Y
2022-12-13,22.55,VIX
2022-12-14,4.23,US2Y
2022-12-14,21.14,VIX
2022-12-14,3.49,US10Y
2022-12-15,4.23,US2Y
2022-12-15,22.83,VIX
2022-12-15,3.44,US10Y
2022-12-16,4.17,US2Y
2022-12-16,3.48,US10Y
2022-12-16,22.62,VIX
2022-12-19,3.57,US10Y
2022-12-19,22.42,VIX
2022-12-19,4.25,US2Y
2022-12-20,3.69,US10Y
2022-12-20,21.48,VIX
2022-12-20,4.25,US2Y
2022-12-21,3.68,US10Y
2022-12-21,20.07,VIX
2022-12-21,4.21,US2Y
2022-12-22,3.67,US10Y
2022-12-22,21.97,VIX
2022-12-22,4.24,US2Y
2022-12-23,3.75,US10Y
2022-12-23,4.31,US2Y
2022-12-23,20.87,VIX
2022-12-26,,US2Y
2022-12-26,,US10Y
2022-12-26,,VIX
2022-12-27,4.32,US2Y
2022-12-27,3.84,US10Y
2022-12-27,21.65,VIX
2022-12-28,4.31,US2Y
2022-12-28,3.88,US10Y
2022-12-28,22.14,VIX
2022-12-29,4.34,US2Y
2022-12-29,3.83,US10Y
2022-12-29,21.44,VIX
2022-12-30,3.88,US10Y
2022-12-30,21.67,VIX
2022-12-30,4.41,US2Y
2023-01-02,,VIX
2023-01-02,,US2Y
2023-01-02,,US10Y
2023-01-03,22.9,VIX
2023-01-03,4.4,US2Y
2023-01-03,3.79,US10Y
2023-01-04,22.01,VIX
2023-01-04,4.36,US2Y
2023-01-04,3.69,US10Y
2023-01-05,22.46,VIX
2023-01-05,4.45,US2Y
2023-01-05,3.71,US10Y
2023-01-06,21.13,VIX
2023-01-06,3.55,US10Y
2023-01-06,4.24,US2Y
2023-01-09,21.97,VIX
2023-01-09,4.19,US2Y
2023-01-09,3.53,US10Y
2023-01-10,20.58,VIX
2023-01-10,3.61,US10Y
2023-01-10,4.24,US2Y
2023-01-11,21.09,VIX
2023-01-11,3.54,US10Y
2023-01-11,4.2,US2Y
2023-01-12,18.83,VIX
2023-01-12,3.43,US10Y
2023-01-12,4.12,US2Y
2023-01-13,18.35,VIX
2023-01-13,4.22,US2Y
2023-01-13,3.49,US10Y
2023-01-16,,US2Y
2023-01-16,,US10Y
2023-01-16,19.49,VIX
